2017.11.16-11:21:09 ########### except 2 ######################
2017.11.16-11:21:09 ########### except 2 ######################
2017.11.16-11:21:09 ########### except 1 ######################
2017.11.16-11:21:09 ########### except 1 ######################
2017.11.16-11:21:09 ########### except 1 ######################
2017.11.16-11:21:10 ['红豆居家(中环沃尔玛店)', '32.31305', '118.317516', '安徽省滁州市琅琊区南谯北路615号']
2017.11.16-11:21:11 ['大润发(滁州店)', '32.300279', '118.318502', '安徽省滁州市琅琊区丰乐北路287号']
2017.11.16-11:21:11 ['大润发(明光店)', '32.781575', '118.016863', '安徽省滁州市明光市明涧路2号']
2017.11.16-11:21:12 ['大润发(定远店)', '32.523648', '117.696438', '安徽省滁州市定远县S101(鲁肃大道)']
2017.11.16-11:21:12 ########### except 2 ######################
2017.11.16-11:21:12 ########### except 2 ######################
2017.11.16-11:21:12 ########### except 2 ######################
2017.11.16-11:21:12 ########### except 2 ######################
2017.11.16-11:21:14 ['家乐福', '30.946699', '118.727179', '安徽省宣城市宣州区G318(宝城路)']
2017.11.16-11:21:14 ['家乐福门业(扬溪林场北)', '30.155511', '118.652036', '安徽省宣城市绩溪县S215']
2017.11.16-11:21:15 ['大润发', '30.633713', '119.000611', '安徽省宣城市宁国市宁阳东路118号']
2017.11.16-11:21:16 ['大润发(宣城店)', '30.948186', '118.752014', '安徽省宣城市宣州区梅溪路241号']
2017.11.16-11:21:16 ['大润发(梅溪路)', '30.948825', '118.774952', '安徽省宣城市宣州区九州大道152号']
2017.11.16-11:21:16 ['大润发(广德店)', '30.88722', '119.429287', '安徽省宣城市广德县万桂山路']
2017.11.16-11:21:17 ['大润发超市批发中心', '30.896541', '119.467639', '安徽省宣城市广德县广阳路']


2017.11.16-11:18:19 -- 2017.11.16-11:21:17  3分钟-2s  = 2分钟58s
